Class,File,Surface Area,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity,A3_bin_0,A3_bin_1,A3_bin_2,A3_bin_3,A3_bin_4,A3_bin_5,A3_bin_6,A3_bin_7,A3_bin_8,A3_bin_9,A3_bin_10,A3_bin_11,A3_bin_12,A3_bin_13,A3_bin_14,A3_bin_15,A3_bin_16,A3_bin_17,A3_bin_18,A3_bin_19,A3_bin_20,A3_bin_21,A3_bin_22,A3_bin_23,A3_bin_24,A3_bin_25,A3_bin_26,A3_bin_27,A3_bin_28,A3_bin_29,A3_bin_30,A3_bin_31,A3_bin_32,A3_bin_33,A3_bin_34,A3_bin_35,A3_bin_36,A3_bin_37,A3_bin_38,A3_bin_39,D1_bin_0,D1_bin_1,D1_bin_2,D1_bin_3,D1_bin_4,D1_bin_5,D1_bin_6,D1_bin_7,D1_bin_8,D1_bin_9,D1_bin_10,D1_bin_11,D1_bin_12,D1_bin_13,D1_bin_14,D1_bin_15,D1_bin_16,D1_bin_17,D1_bin_18,D1_bin_19,D1_bin_20,D1_bin_21,D1_bin_22,D1_bin_23,D1_bin_24,D1_bin_25,D1_bin_26,D1_bin_27,D1_bin_28,D1_bin_29,D1_bin_30,D1_bin_31,D1_bin_32,D1_bin_33,D1_bin_34,D1_bin_35,D1_bin_36,D1_bin_37,D1_bin_38,D1_bin_39,D2_bin_0,D2_bin_1,D2_bin_2,D2_bin_3,D2_bin_4,D2_bin_5,D2_bin_6,D2_bin_7,D2_bin_8,D2_bin_9,D2_bin_10,D2_bin_11,D2_bin_12,D2_bin_13,D2_bin_14,D2_bin_15,D2_bin_16,D2_bin_17,D2_bin_18,D2_bin_19,D2_bin_20,D2_bin_21,D2_bin_22,D2_bin_23,D2_bin_24,D2_bin_25,D2_bin_26,D2_bin_27,D2_bin_28,D2_bin_29,D2_bin_30,D2_bin_31,D2_bin_32,D2_bin_33,D2_bin_34,D2_bin_35,D2_bin_36,D2_bin_37,D2_bin_38,D2_bin_39,D3_bin_0,D3_bin_1,D3_bin_2,D3_bin_3,D3_bin_4,D3_bin_5,D3_bin_6,D3_bin_7,D3_bin_8,D3_bin_9,D3_bin_10,D3_bin_11,D3_bin_12,D3_bin_13,D3_bin_14,D3_bin_15,D3_bin_16,D3_bin_17,D3_bin_18,D3_bin_19,D3_bin_20,D3_bin_21,D3_bin_22,D3_bin_23,D3_bin_24,D3_bin_25,D3_bin_26,D3_bin_27,D3_bin_28,D3_bin_29,D3_bin_30,D3_bin_31,D3_bin_32,D3_bin_33,D3_bin_34,D3_bin_35,D3_bin_36,D3_bin_37,D3_bin_38,D3_bin_39,D4_bin_0,D4_bin_1,D4_bin_2,D4_bin_3,D4_bin_4,D4_bin_5,D4_bin_6,D4_bin_7,D4_bin_8,D4_bin_9,D4_bin_10,D4_bin_11,D4_bin_12,D4_bin_13,D4_bin_14,D4_bin_15,D4_bin_16,D4_bin_17,D4_bin_18,D4_bin_19,D4_bin_20,D4_bin_21,D4_bin_22,D4_bin_23,D4_bin_24,D4_bin_25,D4_bin_26,D4_bin_27,D4_bin_28,D4_bin_29,D4_bin_30,D4_bin_31,D4_bin_32,D4_bin_33,D4_bin_34,D4_bin_35,D4_bin_36,D4_bin_37,D4_bin_38,D4_bin_39
Insect,D00734.obj,-0.17336576445074045,0.023066542565595177,0.3962372847651514,-0.40545587597719124,0.4520443567226463,-0.4374756625478661,-0.3449756064064458,0.0182,0.0474,0.0404,0.0484,0.0438,0.0474,0.0444,0.043,0.0482,0.0476,0.0432,0.038,0.0394,0.0412,0.0286,0.0352,0.0308,0.028,0.0228,0.0286,0.0228,0.0234,0.022,0.023,0.0184,0.0212,0.0144,0.0128,0.011,0.0104,0.0118,0.0088,0.009,0.0078,0.0042,0.0052,0.0048,0.0034,0.0006,0.0004,0.0068,0.0444,0.1008,0.1666,0.1342,0.0934,0.0696,0.0742,0.0566,0.0552,0.0376,0.0324,0.0272,0.0232,0.0216,0.0158,0.013,0.0094,0.0066,0.0048,0.0022,0.002,0.0014,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328,0.0668,0.0756,0.0942,0.0758,0.0824,0.0824,0.0786,0.0614,0.0656,0.0626,0.0542,0.0536,0.0352,0.0258,0.0148,0.011,0.0086,0.0056,0.0028,0.0036,0.0022,0.0006,0.0024,0.0006,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.2334,0.1244,0.0716,0.0372,0.0166,0.0134,0.006,0.0036,0.0024,0.001,0.0014,0.0002,0.0,0.0004,0.0002,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734,0.0242,0.0022,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insect,D00668.obj,-0.12453582413926878,0.16182794880253273,0.6510875890545519,-0.2832501832007944,-0.5750926862393946,-0.12098021574948427,-0.27043755723650104,0.0156,0.0296,0.0396,0.0512,0.0558,0.053,0.0586,0.0542,0.0514,0.0434,0.0406,0.0402,0.0346,0.031,0.0314,0.0282,0.0248,0.0282,0.0232,0.0228,0.0204,0.0252,0.0236,0.023,0.0166,0.0188,0.0154,0.0162,0.0146,0.0116,0.0104,0.0098,0.0094,0.0074,0.0076,0.005,0.0032,0.0026,0.0014,0.0004,0.0066,0.041,0.1062,0.163,0.1658,0.1342,0.1068,0.0806,0.0626,0.0408,0.0308,0.0204,0.0136,0.0076,0.0072,0.0036,0.0018,0.0016,0.001,0.0022,0.001,0.0004,0.001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0448,0.0834,0.1214,0.142,0.143,0.1138,0.0842,0.072,0.0582,0.039,0.027,0.0168,0.0126,0.0106,0.0042,0.0052,0.003,0.002,0.0022,0.0002,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6022,0.2964,0.0674,0.022,0.0082,0.002,0.0014,0.0002,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.0022,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insect,D00746.obj,-0.3609037842528538,-0.04303728106531719,1.7383814911007716,-0.4136363590245956,0.448422564284392,-0.4905242858096166,-0.1992328702855176,0.0242,0.0326,0.04,0.0584,0.0574,0.0518,0.049,0.0466,0.047,0.0376,0.0388,0.0398,0.0358,0.0358,0.0342,0.0354,0.0256,0.0262,0.023,0.0262,0.0226,0.0208,0.017,0.0156,0.0186,0.019,0.015,0.0148,0.0136,0.0128,0.0148,0.0108,0.0082,0.009,0.0052,0.0064,0.0048,0.0034,0.002,0.0002,0.0028,0.0116,0.0224,0.0424,0.0538,0.0546,0.0638,0.061,0.0644,0.0648,0.0654,0.062,0.0584,0.0576,0.0498,0.0452,0.0422,0.0432,0.0326,0.0258,0.0238,0.0196,0.0156,0.01,0.0042,0.0026,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188,0.0156,0.0254,0.0246,0.032,0.0374,0.0494,0.0604,0.0566,0.056,0.0492,0.0758,0.0714,0.0706,0.0606,0.0514,0.0304,0.0298,0.037,0.026,0.0268,0.016,0.017,0.025,0.0162,0.0172,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1672,0.161,0.137,0.1276,0.1028,0.076,0.069,0.0418,0.0352,0.0204,0.0142,0.0142,0.009,0.0088,0.0074,0.003,0.0026,0.002,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936,0.1362,0.0462,0.0174,0.0044,0.0018,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insect,m4.obj,-0.40739542197576345,-0.19127316463455699,0.7471514898246043,-0.3791016321014701,0.2832189036345135,-0.41945663105226083,-0.06360378321774374,0.0288,0.0458,0.0592,0.056,0.0546,0.058,0.0552,0.0438,0.0394,0.0378,0.0352,0.0316,0.0322,0.0256,0.028,0.0232,0.0218,0.0198,0.0246,0.0186,0.017,0.021,0.0212,0.0182,0.015,0.0198,0.0164,0.0148,0.0168,0.0154,0.014,0.0124,0.014,0.0108,0.0088,0.0092,0.0062,0.0052,0.0034,0.0012,0.004,0.0262,0.0636,0.0808,0.0986,0.0958,0.0952,0.0938,0.0892,0.0796,0.0576,0.055,0.0358,0.0352,0.0292,0.0176,0.013,0.0086,0.0078,0.0042,0.0022,0.0016,0.0018,0.0008,0.0012,0.0004,0.0008,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206,0.0228,0.045,0.0746,0.0748,0.0864,0.085,0.0844,0.0848,0.078,0.0718,0.056,0.0428,0.0442,0.0332,0.0258,0.0198,0.0146,0.0108,0.0086,0.007,0.0038,0.0028,0.002,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3882,0.2822,0.1556,0.093,0.0394,0.0188,0.011,0.0046,0.004,0.0018,0.0006,0.0006,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852,0.0132,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insect,D00752.obj,-0.14539756472641685,-0.028164901597149464,0.14714998344049027,-0.35930310681216254,-0.09170879197501733,-0.3182931950418504,-0.12887232855424285,0.0284,0.043,0.05,0.0522,0.0524,0.0574,0.05,0.045,0.0476,0.039,0.0378,0.0388,0.037,0.0346,0.0292,0.0258,0.0222,0.0232,0.0216,0.0228,0.0168,0.0202,0.0184,0.0162,0.0134,0.0148,0.015,0.0142,0.0172,0.0112,0.0164,0.0134,0.0112,0.0116,0.0092,0.0078,0.0076,0.0028,0.0036,0.001,0.0032,0.0258,0.0502,0.0772,0.0988,0.0936,0.097,0.0898,0.077,0.0728,0.0648,0.0536,0.0468,0.045,0.0296,0.0248,0.0224,0.0126,0.0076,0.004,0.0022,0.001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0318,0.0452,0.058,0.0692,0.0758,0.076,0.0814,0.0838,0.0778,0.0782,0.0706,0.0528,0.0418,0.0376,0.0332,0.022,0.0178,0.0142,0.0076,0.007,0.0024,0.0008,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362,0.2504,0.1516,0.0962,0.058,0.0346,0.0206,0.0146,0.0056,0.0036,0.0016,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9728,0.025,0.0018,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insect,m13.obj,-0.39561030623289833,-0.2240232219337876,0.3259948182318673,-0.35460828755041945,0.5214505012395038,-0.21441696205475538,0.7048705227396269,0.0298,0.058,0.0666,0.055,0.0496,0.0482,0.0476,0.0484,0.042,0.0346,0.0346,0.0308,0.0368,0.0336,0.027,0.0248,0.026,0.0184,0.0196,0.0172,0.0162,0.017,0.019,0.0168,0.0174,0.0148,0.0174,0.0142,0.0156,0.0134,0.0154,0.0128,0.0126,0.0098,0.0094,0.0098,0.0072,0.0072,0.0042,0.0012,0.0068,0.0462,0.0908,0.11,0.1236,0.1208,0.1102,0.088,0.0752,0.055,0.0416,0.0326,0.0254,0.0198,0.0174,0.0134,0.008,0.0068,0.0038,0.0028,0.0008,0.0006,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196,0.067,0.0834,0.0882,0.0886,0.09,0.0858,0.0868,0.082,0.0748,0.058,0.0554,0.0348,0.0306,0.0152,0.0104,0.009,0.0076,0.0042,0.0026,0.0024,0.0018,0.001,0.0002,0.0004,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5362,0.2566,0.1086,0.0518,0.0272,0.014,0.0032,0.0018,0.0004,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insect,D00430.obj,0.21881651581951286,0.48447680532782883,0.2542258114942184,-0.03404604959912044,-0.4297985725210269,-0.010228132697645338,-0.1768448898886294,0.0194,0.0382,0.053,0.049,0.049,0.0504,0.0476,0.047,0.0458,0.0446,0.0362,0.0396,0.0354,0.0378,0.0342,0.031,0.0312,0.0268,0.025,0.027,0.0214,0.0214,0.0208,0.0182,0.0178,0.0158,0.0134,0.014,0.012,0.014,0.0114,0.0098,0.0086,0.0052,0.009,0.0066,0.0064,0.0042,0.0014,0.0004,0.0012,0.0114,0.0356,0.051,0.0688,0.0848,0.081,0.0846,0.0884,0.0834,0.0838,0.0788,0.0606,0.0438,0.0394,0.0276,0.0234,0.0152,0.0138,0.0094,0.0068,0.0026,0.0016,0.0022,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.0292,0.0446,0.0536,0.0658,0.0616,0.063,0.0636,0.0748,0.0712,0.065,0.0632,0.0578,0.0484,0.057,0.046,0.0426,0.029,0.022,0.0172,0.0082,0.0044,0.002,0.0014,0.0006,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.237,0.1742,0.1122,0.0838,0.0548,0.0328,0.0228,0.0138,0.0052,0.0038,0.0012,0.0014,0.0006,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9404,0.0516,0.0068,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insect,D00814.obj,0.005274998706762174,-0.26045673861678414,-0.2852167761781328,-0.4656243276257819,0.4559946335935067,-0.4910097372926692,0.2892666949313333,0.0372,0.0524,0.0588,0.0696,0.0506,0.0484,0.0406,0.0444,0.0392,0.0366,0.0388,0.0306,0.0304,0.0292,0.0232,0.0232,0.0236,0.0216,0.0212,0.0236,0.016,0.0208,0.0168,0.0232,0.017,0.0154,0.0154,0.0158,0.0148,0.0128,0.0128,0.0144,0.0142,0.0102,0.0132,0.0098,0.0056,0.0028,0.0044,0.0014,0.0022,0.0164,0.058,0.0812,0.086,0.0764,0.077,0.0702,0.0622,0.0632,0.054,0.0534,0.044,0.0374,0.0334,0.032,0.0318,0.0304,0.0228,0.0194,0.0116,0.0076,0.0076,0.0044,0.0042,0.0028,0.0018,0.0032,0.0022,0.0016,0.001,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0468,0.0558,0.0638,0.0496,0.049,0.0484,0.0496,0.0544,0.0678,0.0868,0.0662,0.0474,0.0424,0.039,0.0348,0.0304,0.0274,0.0256,0.0246,0.0132,0.0138,0.011,0.0108,0.0074,0.0044,0.0034,0.0026,0.0012,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.2148,0.1416,0.0994,0.0616,0.0438,0.0284,0.0204,0.0134,0.012,0.0082,0.0058,0.0052,0.005,0.0038,0.002,0.0024,0.0008,0.0008,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959,0.0356,0.005,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insect,m12.obj,-0.29141446475192273,-0.14535559318387567,0.23376732032706696,-0.4261874066704203,0.43235646317975324,-0.4027330638758028,-0.16718205166263042,0.023,0.039,0.0466,0.0594,0.065,0.0592,0.0558,0.0496,0.0426,0.0394,0.0322,0.031,0.0256,0.0322,0.0266,0.027,0.0232,0.0228,0.0238,0.0214,0.0214,0.0216,0.0208,0.024,0.0162,0.0184,0.02,0.0172,0.0142,0.0136,0.012,0.016,0.0116,0.0072,0.0068,0.0042,0.0042,0.0032,0.0014,0.0006,0.001,0.0094,0.0244,0.0462,0.066,0.0866,0.103,0.1026,0.0846,0.0716,0.0658,0.0592,0.0482,0.0442,0.0392,0.036,0.031,0.0222,0.016,0.0146,0.0092,0.0108,0.005,0.0018,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.025,0.034,0.0408,0.0552,0.057,0.0662,0.0714,0.0672,0.0636,0.0702,0.0726,0.0718,0.0534,0.046,0.0418,0.0312,0.0232,0.021,0.0154,0.0224,0.0152,0.0126,0.007,0.0026,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2348,0.2242,0.1806,0.1266,0.0842,0.0626,0.0368,0.025,0.0116,0.006,0.0036,0.0022,0.0012,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9162,0.071,0.012,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insect,D00753.obj,-0.06016384865725772,-0.08807682458440326,-0.10939711170007048,-0.29496734193550267,-0.6203544242822987,-0.3658557697638048,-0.337023070891278,0.0222,0.0344,0.0416,0.0416,0.0464,0.0534,0.0516,0.0532,0.0498,0.0448,0.04,0.0406,0.0286,0.0296,0.0326,0.0278,0.0286,0.0286,0.0278,0.0278,0.0264,0.0264,0.0222,0.0226,0.02,0.0194,0.0194,0.0146,0.0124,0.0104,0.0128,0.0094,0.0068,0.0064,0.0052,0.0064,0.0042,0.002,0.0004,0.0016,0.0056,0.026,0.0558,0.0882,0.1084,0.12,0.1108,0.0984,0.0878,0.0638,0.057,0.037,0.033,0.0262,0.0242,0.0184,0.0128,0.011,0.005,0.0032,0.0038,0.0014,0.0016,0.0004,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202,0.041,0.0552,0.0726,0.0846,0.08,0.0722,0.082,0.079,0.0772,0.0762,0.0644,0.0584,0.0444,0.023,0.0192,0.017,0.0094,0.01,0.006,0.0054,0.0014,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.2502,0.1456,0.093,0.0546,0.0358,0.0194,0.007,0.003,0.0006,0.0006,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0456,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insect,m7.obj,-0.18934769797849363,0.388605223202897,2.5097166725872997,0.108377543277956,-0.6676906257599868,0.2623528002055399,-0.2113639322470936,0.0152,0.0326,0.0446,0.0452,0.0524,0.0608,0.055,0.0476,0.045,0.0388,0.0428,0.0362,0.0376,0.0328,0.0296,0.0254,0.0272,0.0322,0.0326,0.024,0.0244,0.0272,0.0238,0.0202,0.0194,0.0166,0.0196,0.0146,0.0126,0.0102,0.01,0.0088,0.0092,0.0074,0.0064,0.004,0.0038,0.0026,0.0012,0.0004,0.004,0.0168,0.0424,0.0728,0.0938,0.1134,0.1264,0.113,0.103,0.0874,0.0706,0.0456,0.0334,0.0202,0.0116,0.0092,0.0084,0.0066,0.0062,0.0044,0.0042,0.0032,0.002,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0312,0.0558,0.0708,0.0936,0.1104,0.0924,0.0892,0.0774,0.0688,0.0608,0.046,0.0356,0.0334,0.0306,0.0294,0.0212,0.0178,0.0132,0.009,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3604,0.2962,0.172,0.0964,0.0456,0.0212,0.0062,0.0016,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824,0.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insect,D00989.obj,-0.3165830531530532,0.06602843042996358,2.085225943323598,0.020493464699265496,-0.2429561934417561,0.04651072702151823,-0.08888057010757408,0.026,0.0454,0.0466,0.0526,0.0502,0.052,0.0474,0.0444,0.0468,0.0416,0.0426,0.0384,0.034,0.0322,0.031,0.0268,0.0256,0.0308,0.0254,0.0208,0.02,0.0206,0.019,0.0172,0.0174,0.0142,0.0162,0.015,0.0118,0.013,0.0118,0.0134,0.012,0.009,0.0112,0.0072,0.0036,0.0042,0.0022,0.0004,0.0064,0.039,0.0776,0.1112,0.1194,0.1212,0.124,0.1074,0.0862,0.0688,0.057,0.035,0.0156,0.0108,0.0064,0.0046,0.0034,0.0026,0.0012,0.0006,0.0006,0.0008,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,0.0396,0.0654,0.0858,0.1074,0.106,0.1104,0.1074,0.0836,0.0744,0.0646,0.0508,0.0332,0.0204,0.0094,0.0066,0.0064,0.0024,0.002,0.001,0.0002,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4912,0.311,0.1176,0.0478,0.0212,0.0078,0.0022,0.0008,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
